step,customer,age,gender,merchant,category,amount,fraud
2,,'6','M',,,404.39,1
2,,'2','F',,,653.5,1
2,,'6','F',,,7432.48,1
2,,'3','F',,,490.84,1
2,,'3','F',,,644.59,1
3,,'1','M',,,84.65,1
3,,'4','M',,,279.15,1
3,'C446179646','5','F',,'es_tech',,1
3,'C446179646','5','F',,'es_tech',,1
3,'C967677653','4','F',,'es_hyper',,1
3,'C1307336396','2','F',,'es_hyper',,1
3,'C126638730','3','F',,'es_sportsandtoys',,1
3,'C1920498287','2','M',,'es_sportsandtoys',,1
3,'C931370744','2','F',,'es_sportsandtoys',,1
3,'C375144053','6','F',,'es_sportsandtoys',,1
3,'C831905583','3','M',,'es_tech',,1
3,'C553434543','2','M',,'es_tech',,1
3,'C1338125837','3','F',,'es_sportsandtoys',,1
3,'C330615170','2','F',,'es_sportsandtoys',,1
3,'C553434543','2','M',,'es_health',,1
3,'C1275518867','5','F',,'es_health',,1
3,'C1338125837','3','F',,'es_otherservices',,1
3,'C1275518867','5','F',,'es_otherservices',,1
3,'C1734948367','3','M',,'es_otherservices',,1
3,'C85075290','3','F',,'es_otherservices',,1
3,'C1079254393','1','F',,'es_leisure',,1
3,'C1560676680','2','F',,'es_leisure',,1
3,'C525850964','2','F',,'es_health',,1
3,'C1736605496','4','M',,'es_health',,1
3,'C1360481565','5','F',,'es_sportsandtoys',,1
3,'C47809392','3','M',,'es_sportsandtoys',,1
3,'C1714895875','2','M',,'es_sportsandtoys',,1
3,'C1317710133','3','M',,'es_sportsandtoys',,1
3,'C525850964','2','F',,'es_travel',,1
3,'C375144053','6','F',,'es_travel',,1
3,'C515668508','3','F',,'es_sportsandtoys',,1
3,'C1275518867','5','F',,'es_sportsandtoys',,1
3,'C1949984685','2','F',,'es_health',,1
3,'C555482626','3','F',,'es_health',,1
3,'C1294166760','3','M',,'es_sportsandtoys',,1
3,'C1994736634','4','F',,'es_sportsandtoys',,1
3,'C1272326382','1','M',,'es_travel',,1
3,'C583110837','3','M',,'es_travel',,1
3,'C1685492470','2','F',,'es_health',,1
3,'C1667161948','3','M',,'es_health',,1
4,'C1338125837','3','F',,'es_sportsandtoys',,1
4,'C1685492470','2','F',,'es_sportsandtoys',,1
4,'C1991822900','3','F',,'es_home',,1
4,'C295362058','4','M',,'es_home',,1
4,'C445134555','0','F',,'es_health',,1
4,'C553434543','2','M',,'es_health',,1
4,'C1736605496','4','M',,'es_wellnessandbeauty',,1
4,'C126638730','3','F',,'es_wellnessandbeauty',,1
4,'C375144053','6','F',,'es_leisure',,1
4,'C1685492470','2','F',,'es_leisure',,1
4,'C1859195979','3','F',,'es_sportsandtoys',,1
4,'C1977646698','3','F',,'es_sportsandtoys',,1
4,'C1586862598','3','M',,'es_travel',,1
4,'C583110837','3','M',,'es_travel',,1
4,'C1667161948','3','M',,'es_travel',,1
4,'C375144053','6','F',,'es_travel',,1
4,'C1038215695','4','M',,'es_hotelservices',,1
4,'C885237696','3','M',,'es_hotelservices',,1
4,'C402994775','1','M',,'es_leisure',,1
4,'C553434543','2','M',,'es_leisure',,1
4,'C965421722','1','F',,'es_home',,1
4,'C1338396147','1','F',,'es_home',,1
4,'C126638730','3','F',,'es_health',,1
4,'C211657450','1','F',,'es_health',,1
4,'C894204131','1','M',,'es_health',,1
4,'C1931900243','5','F',,'es_health',,1
4,'C47809392','3','M',,'es_wellnessandbeauty',,1
4,'C1490048317','6','F',,'es_wellnessandbeauty',,1
4,'C1275518867','5','F',,'es_leisure',,1
4,'C1275518867','5','F',,'es_leisure',,1
4,'C1981089677','4','M',,'es_leisure',,1
4,'C446179646','5','F',,'es_leisure',,1
4,'C1572610482','3','F',,'es_health',,1
4,'C1173530601','2','M',,'es_health',,1
4,'C1338125837','3','F',,'es_sportsandtoys',,1
4,'C1275518867','5','F',,'es_sportsandtoys',,1
4,'C1032319289','3','F',,'es_hyper',,1
4,'C594793398','2','F',,'es_hyper',,1
4,'C525850964','2','F',,'es_otherservices',,1
4,'C515668508','3','F',,'es_otherservices',,1
5,'C1808385426','2','M',,'es_wellnessandbeauty',,1
5,'C1079254393','1','F',,'es_wellnessandbeauty',,1
5,'C1572610482','3','F',,'es_wellnessandbeauty',,1
5,'C1855857061','4','F',,'es_wellnessandbeauty',,1
5,'C150587559','2','F',,'es_health',,1
5,'C706599076','2','M',,'es_health',,1
5,'C245117318','3','F',,'es_health',,1
5,'C1242334684','2','M',,'es_health',,1
5,'C2109575612','5','M',,'es_barsandrestaurants',,1
5,'C553434543','2','M',,'es_barsandrestaurants',,1
5,'C1275518867','5','F',,'es_health',,1
5,'C1572610482','3','F',,'es_health',,1
5,'C1572610482','3','F',,'es_health',,1
5,'C515668508','3','F',,'es_health',,1
5,'C678697032','2','F',,'es_travel',,1
5,'C678697032','2','F',,'es_travel',,1
5,'C1952580233','4','F',,'es_leisure',,1
5,'C1931900243','5','F',,'es_leisure',,1
5,'C1237476993','1','M',,'es_home',,1
5,'C126638730','3','F',,'es_home',,1
5,'C1273692645','3','M',,'es_leisure',,1
5,'C972314568','3','F',,'es_leisure',,1
5,'C181787207','3','M',,'es_fashion',,1
5,'C181787207','3','M',,'es_fashion',,1
5,'C894204131','1','M',,'es_sportsandtoys',,1
5,'C1572610482','3','F',,'es_sportsandtoys',,1
5,'C1896850232','2','F',,'es_otherservices',,1
5,'C967677653','4','F',,'es_otherservices',,1
5,'C21670075','2','F',,'es_hyper',,1
5,'C1703739582','4','F',,'es_hyper',,1
5,'C1312615175','4','F',,'es_sportsandtoys',,1
5,'C60026962','2','F',,'es_sportsandtoys',,1
5,'C47809392','3','M',,'es_wellnessandbeauty',,1
5,'C1947369699','5','F',,'es_wellnessandbeauty',,1
5,'C301739259','2','M',,'es_sportsandtoys',,1
5,'C85075290','3','F',,'es_sportsandtoys',,1
5,'C52277164','3','F',,'es_health',,1
5,'C375144053','6','F',,'es_health',,1
5,'C1317710133','3','M',,'es_sportsandtoys',,1
5,'C1631930247','3','M',,'es_sportsandtoys',,1
6,'C999393223','1','F',,'es_hyper',,1
6,'C605859862','5','F',,'es_hyper',,1
6,'C966214713','3','M',,'es_home',,1
6,'C2049382420','3','M',,'es_home',,1
6,'C553434543','2','M',,'es_travel',,1
6,'C126638730','3','F',,'es_travel',,1
6,'C1338125837','3','F',,'es_sportsandtoys',,1
6,'C126638730','3','F',,'es_sportsandtoys',,1
6,'C515668508','3','F',,'es_health',,1
6,'C375144053','6','F',,'es_health',,1
6,'C1859195979','3','F',,'es_travel',,1
6,'C1502465707','4','F',,'es_travel',,1
6,'C553434543','2','M',,'es_sportsandtoys',,1
6,'C1819254965','6','M',,'es_sportsandtoys',,1
6,'C553434543','2','M',,'es_health',,1
6,'C1464489812','4','M',,'es_health',,1
6,'C1338125837','3','F',,'es_leisure',,1
6,'C1275518867','5','F',,'es_leisure',,1
6,'C515668508','3','F',,'es_hyper',,1
6,'C473451132','2','F',,'es_hyper',,1
6,'C1464489812','4','M',,'es_health',,1
6,'C301739259','2','M',,'es_health',,1
6,'C1572610482','3','F',,'es_tech',,1
6,,'1','F','M840466850',,64.27,1
6,,'3','F','M209847108',,241.47,1
6,,'2','M','M209847108',,61.61,1
6,,'5','F','M2080407379',,5070.57,1
6,,'2','M','M2080407379',,4762.5,1
6,,'3','F','M980657600',,749.53,1
6,,'4','F','M980657600',,460.96,1
6,,'5','M','M495352832',,6142.59,1
6,,'5','F','M495352832',,2981.86,1
6,,'3','M','M1741626453',,925.66,1
6,,'1','F','M1741626453',,70.75,1
6,,'3','F','M209847108',,19.13,1
6,,'6','F','M209847108',,283.87,1
6,,'3','M','M1888755466',,73.79,1
6,,'2','M','M1888755466',,628.61,1
6,,'2','M','M17379832',,595.15,1
6,,'5','F','M17379832',,92.93,1
7,,'3','F','M480139044',,784.69,1
7,,'4','F','M480139044',,242.75,1
7,,'4','M','M151143676',,51.38,1
7,,'3','F','M151143676',,232.54,1
7,,'5','F','M980657600',,969.68,1
7,,'3','F','M980657600',,329.41,1
7,,'1','F','M209847108',,4.5,1
7,,'2','F','M209847108',,172.21,1
7,,'2','F','M980657600',,16.21,1
,'C616472041','2','M',,,152.74,1
,'C1275518867','5','F',,,112.55,1
,'C1572610482','3','F',,,830.57,1
,'C446179646','5','F',,,248.42,1
,'C1334695551','2','F',,,437.38,1
,'C1125717761','5','M',,,4046.65,1
,'C2064491438','5','F',,,3065.22,1
,'C1312615175','4','F',,,672.44,1
,'C382789952','3','M',,,3020.3,1
,'C1928842916','2','M',,,57.86,1
,'C1928842916','2','M',,,580.48,1
,'C128812892','2','F',,,95.03,1
,'C366397964','2','F',,,249.05,1
,'C1906711479','4','F',,,36.47,1
,'C509860014','6','F',,,223.8,1
,'C375144053','6','F',,,42.62,1
,'C179390259','4','F',,,353.16,1
,'C515668508','3','F',,,284.46,1
,'C245117318','3','F',,,314.22,1
7,'C301739259','2','M',,,3922.14,1
7,'C301739259','2','M',,,3194.56,1
7,'C1427325535','1','F',,,353.57,1
7,'C1275518867','5','F',,,845.44,1
7,'C473451132','2','F',,,78.07,1
7,'C1423519115','1','M',,,154.79,1
7,'C2027310658','4','F',,,72.69,1
7,'C1896850232','2','F',,,486.91,1
7,'C515668508','3','F',,,2854.69,1
7,'C1275518867','5','F',,,4217.86,1
7,'C1764447156','3','F',,,499.7,1
7,'C1464489812','4','M',,,514.2,1
8,'C1312615175','4','F',,,901.32,1
8,'C346030769','5','F',,,423.05,1
8,'C1763624260','6','F',,,468.82,1
8,'C2128263275','2','M',,,261.85,1
8,'C1464489812','4','M',,,498.38,1
8,'C1358079072','2','M',,,656.54,1
8,'C1275518867','5','F',,,305.38,1
8,'C546386486','3','F',,,278.2,1
8,'C1476505660','1','F',,,95.03,1
8,'C1871220408','2','M',,,125.15,1
8,'C1349321790','3','F',,,689.86,1
8,'C515668508','3','F',,,526.63,1
8,'C1338125837','3','F',,,274.14,1
8,'C211657450','1','F',,,626.03,1
8,'C1685492470','2','F',,,648.71,1
8,'C515668508','3','F',,,36.51,1
8,'C1560676680','2','F',,,245.49,1
8,'C1338396147','1','F',,,766.11,1
8,'C704456922','2','M',,,138.06,1
8,'C655866157','5','M',,,144.83,1
8,'C2008428493','2','F','M2011752106',,,1
8,'C1572610482','3','F','M2011752106',,,1
8,'C176878772','2','F','M980657600',,,1
8,'C880299982','3','M','M980657600',,,1
8,'C604378279','5','F','M3697346',,,1
8,'C1079254393','1','F','M3697346',,,1
8,'C926672832','2','M','M980657600',,,1
8,'C515668508','3','F','M980657600',,,1
8,'C1275518867','5','F','M980657600',,,1
8,'C496697462','4','M','M980657600',,,1
8,'C473451132','2','F','M480139044',,,1
8,'C473451132','2','F','M480139044',,,1
8,'C736721523','3','M','M3697346',,,1
8,'C2018553540','4','F','M3697346',,,1
8,'C1565570610','3','F','M2080407379',,,1
8,'C1312615175','4','F','M2080407379',,,1
8,'C1464489812','4','M','M980657600',,,1
8,'C1464489812','4','M','M980657600',,,1
8,'C375144053','6','F','M980657600',,,1
8,'C374616385','1','F','M980657600',,,1
9,'C1032319289','3','F','M1888755466',,,1
9,'C1503009287','2','M','M1888755466',,,1
9,'C1734487337','4','F','M480139044',,,1
9,'C1572610482','3','F','M480139044',,,1
9,'C1370669821','2','M','M1649169323',,,1
9,'C1275518867','5','F','M1649169323',,,1
9,'C1631930247','3','M','M480139044',,,1
9,'C1464489812','4','M','M480139044',,,1
9,'C1367581052','4','M','M857378720',,,1
9,'C375144053','6','F','M857378720',,,1
9,'C1476505660','1','F','M980657600',,,1
9,'C445134555','0','F','M980657600',,,1
9,'C1978250683','3','F','M980657600',,,1
9,'C1050458046','6','M','M980657600',,,1
9,'C1499701993','3','M','M1198415165',,,1
9,'C1237476993','1','M','M1198415165',,,1
9,'C1440340988','5','F','M1294758098',,,1
9,'C630302845','3','F','M1294758098',,,1
9,'C525850964','2','F','M480139044',,,1
9,'C837031785','3','F','M480139044',,,1
9,'C628112283','3','M','M17379832',,,1
9,'C1612832553','1','F','M17379832',,,1
9,'C1338396147','1','F','M1198415165',,,1
9,'C1480193980','4','F','M1198415165',,,1
9,'C1464489812','4','M',,'es_sportsandtoys',,1
9,'C515668508','3','F',,'es_sportsandtoys',,1
9,'C1715338428','2','M',,'es_health',,1
9,'C615281750','3','F',,'es_health',,1
9,'C1855857061','4','F',,'es_sportsandtoys',,1
9,'C1358079072','2','M',,'es_sportsandtoys',,1
9,'C515668508','3','F',,'es_sportsandtoys',,1
9,'C46027917','5','F',,'es_sportsandtoys',,1
9,'C1572610482','3','F',,'es_sportsandtoys',,1
9,'C1273692645','3','M',,'es_sportsandtoys',,1
9,'C1434797923','3','M',,'es_hotelservices',,1
9,'C1978250683','3','F',,'es_hotelservices',,1
9,'C512338137','3','M',,'es_sportsandtoys',,1
9,'C1079254393','1','F',,'es_sportsandtoys',,1
9,'C39112485','6','F',,'es_barsandrestaurants',,1
9,'C47809392','3','M',,'es_barsandrestaurants',,1
10,'C553434543','2','M',,'es_health',,1
10,'C1464489812','4','M',,'es_health',,1
10,'C1464489812','4','M',,'es_wellnessandbeauty',,1
10,'C1978250683','3','F',,'es_wellnessandbeauty',,1
10,'C1668825144','6','F',,'es_hotelservices',,1
10,'C644590864','1','M',,'es_hotelservices',,1
10,'C1558803570','3','F',,'es_health',,1
10,'C1572610482','3','F',,'es_health',,1
10,'C831905583','3','M',,'es_sportsandtoys',,1
10,'C1464489812','4','M',,'es_sportsandtoys',,1
10,'C515668508','3','F',,'es_home',,1
10,'C615281750','3','F',,'es_home',,1
10,'C594793398','2','F',,'es_home',,1
10,'C1728122351','3','F',,'es_home',,1
10,'C1931900243','5','F',,'es_wellnessandbeauty',,1
10,'C704456922','2','M',,'es_wellnessandbeauty',,1
10,'C1080032135','6','F',,'es_wellnessandbeauty',,1
10,'C301739259','2','M',,'es_wellnessandbeauty',,1
10,'C1476505660','1','F',,'es_leisure',,1
10,'C1871220408','2','M',,'es_leisure',,1
10,'C195373250','3','M',,'es_sportsandtoys',,1
10,'C204205576','3','F',,'es_sportsandtoys',,1
10,'C704456922','2','M',,'es_health',,1
10,'C1173530601','2','M',,'es_health',,1
10,'C56859969','6','F',,'es_sportsandtoys',,1
10,'C1978250683','3','F',,'es_sportsandtoys',,1
10,'C1896850232','2','F',,'es_sportsandtoys',,1
10,'C279936687','3','F',,'es_sportsandtoys',,1
10,'C1551572984','3','M',,'es_hyper',,1
10,'C1349321790','3','F',,'es_hyper',,1
10,'C1275518867','5','F',,'es_travel',,1
10,'C1213984358','2','F',,'es_travel',,1
10,'C581581060','3','F',,'es_tech',,1
10,'C1981089677','4','M',,'es_tech',,1
10,'C1572610482','3','F',,'es_otherservices',,1
10,'C1452504275','3','M',,'es_otherservices',,1
10,'C1750881279','4','F',,'es_leisure',,1
10,'C375144053','6','F',,'es_leisure',,1
10,'C1275518867','5','F',,'es_leisure',,1
10,'C1075787773','3','M',,'es_leisure',,1
11,'C375144053','6','F',,'es_leisure',,1
11,'C1638710158','4','F',,'es_leisure',,1
11,'C1978250683','3','F',,'es_tech',,1
11,'C525850964','2','F',,'es_tech',,1
11,'C1947369699','5','F',,'es_barsandrestaurants',,1
11,'C2087715408','3','F',,'es_barsandrestaurants',,1
11,'C1166337448','3','F',,'es_leisure',,1
11,'C822948524','3','F',,'es_leisure',,1
11,'C446179646','5','F',,'es_sportsandtoys',,1
11,'C644590864','1','M',,'es_sportsandtoys',,1
11,'C1223439629','4','M',,'es_leisure',,1
11,'C1223439629','4','M',,'es_leisure',,1
11,'C1275518867','5','F',,'es_sportsandtoys',,1
11,'C1213984358','2','F',,'es_sportsandtoys',,1
11,'C704456922','2','M',,'es_hyper',,1
11,'C1338396147','1','F',,'es_hyper',,1
11,'C1499701993','3','M',,'es_health',,1
11,'C1573211398','3','F',,'es_health',,1
11,'C374616385','1','F',,'es_health',,1
11,'C525850964','2','F',,'es_health',,1
11,'C179196508','3','F',,'es_barsandrestaurants',,1
11,'C1079254393','1','F',,'es_barsandrestaurants',,1
11,'C1565570610','3','F',,'es_leisure',,1
11,'C422403315','0','F',,'es_leisure',,1
11,'C553434543','2','M',,'es_home',,1
11,'C1572610482','3','F',,'es_home',,1
11,'C1556534733','3','F',,'es_hotelservices',,1
11,'C1648492699','5','F',,'es_hotelservices',,1
11,'C1728122351','3','F',,'es_hotelservices',,1
11,'C940143351','4','M',,'es_hotelservices',,1
11,'C1464489812','4','M',,'es_sportsandtoys',,1
11,'C974315171','3','M',,'es_sportsandtoys',,1
11,'C1952580233','4','F',,'es_wellnessandbeauty',,1
11,'C1931900243','5','F',,'es_wellnessandbeauty',,1
11,'C1201848792','2','F',,'es_sportsandtoys',,1
11,'C1572610482','3','F',,'es_sportsandtoys',,1
11,'C706599076','2','M',,'es_sportsandtoys',,1
11,'C2004941826','2','F',,'es_sportsandtoys',,1
11,'C1464489812','4','M',,'es_health',,1
11,'C126638730','3','F',,'es_health',,1
12,'C1166337448','3','F',,'es_sportsandtoys',,1
12,'C1166337448','3','F',,'es_sportsandtoys',,1
12,'C1032319289','3','F',,'es_hotelservices',,1
12,'C1728122351','3','F',,'es_hotelservices',,1
12,'C546386486','3','F',,'es_sportsandtoys',,1
12,'C1367581052','4','M',,'es_sportsandtoys',,1
12,'C1163388474','2','F',,'es_home',,1
12,'C553434543','2','M',,'es_home',,1
12,'C525850964','2','F',,'es_tech',,1
12,'C484268062','3','F',,'es_tech',,1
12,'C553434543','2','M',,'es_sportsandtoys',,1
12,'C553434543','2','M',,'es_sportsandtoys',,1
12,'C1203244235','3','F',,'es_health',,1
12,'C515668508','3','F',,'es_health',,1
12,'C961154945','3','M',,'es_sportsandtoys',,1
12,'C1464489812','4','M',,'es_sportsandtoys',,1
12,'C1338396147','1','F',,'es_otherservices',,1
12,'C965421722','1','F',,'es_otherservices',,1
12,'C525850964','2','F',,'es_sportsandtoys',,1
12,'C784005201','4','M',,'es_sportsandtoys',,1
12,'C1849046345','4','F',,'es_sportsandtoys',,1
12,'C553434543','2','M',,'es_sportsandtoys',,1
12,'C1556534733','3','F',,'es_sportsandtoys',,1
12,'C993027768','3','F',,'es_sportsandtoys',,1
12,'C1714895875','2','M',,'es_sportsandtoys',,1
12,'C1312615175','4','F',,'es_sportsandtoys',,1
12,'C1350963410','5','F',,'es_health',,1
12,'C1338396147','1','F',,'es_health',,1
12,'C525850964','2','F',,'es_sportsandtoys',,1
12,'C968150727','2','F',,'es_sportsandtoys',,1
12,'C422403315','0','F',,'es_health',,1
12,'C309177915','3','M',,'es_health',,1
12,'C1050458046','6','M',,'es_leisure',,1
12,'C2055156879','3','F',,'es_leisure',,1
12,'C2087715408','3','F',,,,1
12,'C1410823375','2','M','M151143676',,10.99,1
12,'C1855857061','4','F',,,247.56,1
12,'C1685492470','2','F',,,238.36,1
12,'C1886871597','4','F',,,79.82,1
12,'C1080032135','6','F',,,846.61,1
13,'C1849046345','4','F',,,3333.31,1
13,'C1744858817','6','M',,,1998.45,1
13,'C1464489812','4','M',,,4909.26,1
13,'C777863522','5','F',,,1070.23,1
13,'C2113737065','2','F',,,91.87,1
13,'C1338396147','1','F',,,433.62,1
13,'C421432072','2','F',,,413.74,1
13,'C1886871597','4','F',,,87.5,1
13,'C463539622','2','M',,,596.32,1
13,'C463539622','2','M',,,298.63,1
13,'C374616385','1','F',,,45.36,1
13,'C1520919939','4','M',,,191.17,1
13,'C1464489812','4','M',,,53.01,1
13,'C834963773','5','F',,,747.24,1
13,'C1877622224','2','M',,,223.42,1
13,'C995844287','5','F',,,401.78,1
13,'C1332295774','3','M',,,213.82,1
13,'C1906711479','4','F',,,507.18,1
13,'C784005201','4','M',,,245.26,1
13,'C736721523','3','M',,,773.59,1
13,'C1577983313','4','M',,,336.25,1
13,'C1203244235','3','F',,,569.3,1
13,'C1464489812','4','M',,,41.08,1
13,'C1383269171','1','F',,,313.64,1
13,'C1032319289','3','F',,,214.49,1
13,'C382331420','4','F',,,178.75,1
13,'C1452504275','3','M',,,302.83,1
13,'C1649412954','4','M',,,364.07,1
13,'C1175850429','4','M',,,350,1
13,'C1101633489','1','F',,,109.52,1
13,'C245019752','2','F',,,814.44,1
13,'C1013313546','2','F',,,494.42,1
13,'C1978250683','3','F',,,572.36,1
13,'C1338396147','1','F',,,835,1
13,'C86186949','2','F',,,769.75,1
13,'C374616385','1','F',,,341.34,1
13,'C1464489812','4','M',,,264.56,1
13,'C2126563017','3','F',,,785.45,1
13,'C374616385','1','F',,,592.15,1
13,'C612230385','4','M',,,382.54,1
14,'C1734487337','4','F',,,133.69,1
14,'C245117318','3','F',,,13.62,1
14,'C1486069778','4','F',,,126.34,1
14,'C1991822900','3','F',,,207.63,1
14,'C704456922','2','M',,,353.11,1
14,'C1350963410','5','F',,,146.43,1
14,'C46027917','5','F',,,31.05,1
14,'C1928842916','2','M',,,57.67,1
14,'C553434543','2','M',,,781.61,1
14,'C1464489812','4','M',,,995.2,1
14,'C1572610482','3','F',,,500.43,1
14,'C1312615175','4','F',,,287.36,1
14,'C381007057','1','F',,,220.93,1
14,'C1978250683','3','F',,,252.59,1
14,'C1166337448','3','F',,,971.32,1
14,'C1994736634','4','F',,,201.88,1
14,'C836959718','3','M',,,99.74,1
14,'C2027310658','4','F',,,211.78,1
14,'C968150727','2','F',,,156.11,1
14,'C2004941826','2','F',,,106.69,1
14,'C1902104464','6','F',,,204.31,1
14,'C1464489812','4','M',,,254.7,1
14,'C1101633489','1','F',,,91.85,1
14,'C1079254393','1','F',,,117.14,1
14,'C1849046345','4','F',,,384.11,1
14,'C1275518867','5','F',,,190.73,1
14,'C1342849651','1','M',,,39.41,1
14,'C422403315','0','F',,,406.5,1
14,'C1978250683','3','F',,,45.32,1
14,'C373733261','4','F',,,168.24,1
14,'C583110837','3','M',,,298.04,1
14,'C1978250683','3','F',,,402.29,1
14,'C1849046345','4','F',,,17.57,1
14,'C1175850429','4','M',,,226.55,1
14,'C1978250683','3','F',,,124.37,1
14,'C2004941826','2','F',,,268.72,1
14,'C525850964','2','F',,,319.06,1
14,'C1338125837','3','F',,,586.21,1
14,'C227356089','2','F',,,163.53,1
14,'C1668825144','6','F',,,217.52,1
15,'C1849046345','4','F',,,760.81,1
15,'C1734948367','3','M',,,147.4,1
15,'C837031785','3','F',,,136.18,1
15,'C1685492470','2','F',,,34.9,1
15,'C430579454','4','F',,,276.69,1
15,'C553121592','3','F',,,112.06,1
15,'C1978250683','3','F',,,129.36,1
15,'C1638710158','4','F',,,120.96,1
15,'C374616385','1','F',,,381.93,1
15,'C507831273','6','M',,,124.41,1
15,'C189036899','0','F',,,437.59,1
15,'C2113737065','2','F',,,260.51,1
15,'C1978250683','3','F',,,239.47,1
15,'C1849046345','4','F',,,396.92,1
15,'C2007848056','1','M',,,378.48,1
15,'C496697462','4','M',,,59.53,1
15,'C834963773','5','F',,,667.76,1
15,'C1871220408','2','M',,,135.72,1
15,'C1350963410','5','F',,,25.65,1
15,'C1572610482','3','F',,,69.72,1
15,'C553434543','2','M',,,212.03,1
15,'C1902104464','6','F',,,427.76,1
15,'C546386486','3','F',,,254.31,1
15,'C704456922','2','M',,,136.53,1
15,'C1085056650','1','F',,,813.14,1
